"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.464072703E1,-1.544207335E-2,-7.139444351E-3,-1.825904846E-2
3.465073609E1,-3.337979317E-3,-3.361701965E-5,1.072883606E-3
3.466075583E1,1.449823380E-3,-1.192992926E-2,1.536750793E-2
3.467077563E1,5.951106548E-3,1.132488251E-2,1.761054993E-2
3.468080536E1,1.994091272E-2,2.483457327E-2,-6.067276001E-3
3.469082510E1,3.144210577E-2,1.729315519E-2,-2.931404114E-2
3.470084490E1,4.002451897E-4,2.639079094E-2,1.139640808E-2
3.471092615E1,-1.416206360E-4,4.236191511E-2,-2.394676208E-2
3.472094588E1,8.169054985E-3,4.173374176E-2,-2.340793610E-2
3.473096562E1,9.291470051E-3,1.960825920E-2,-4.069328308E-3
3.474093708E1,1.044750214E-2,1.908433437E-2,-1.329708099E-2
3.475095682E1,7.240951061E-3,6.802022457E-3,-4.118347168E-2
3.476097661E1,-4.889786243E-3,1.333397627E-2,-1.680278778E-2
3.477104656E1,-1.672446728E-2,5.387425423E-3,9.510040283E-3
3.478106625E1,-1.659411192E-2,-9.701550007E-3,3.772068024E-2
3.479108604E1,9.379684925E-3,-1.476025581E-2,2.546596527E-2
3.480102203E1,8.909463882E-3,-9.914219379E-3,8.735656738E-3
3.481104172E1,2.485495806E-2,5.022227764E-3,-2.945899963E-3
3.482106151E1,-2.204179764E-3,1.101553440E-2,-1.438999176E-2
3.483108036E1,-7.881879807E-3,2.213335037E-2,-2.068519592E-3
3.484110005E1,-1.796901226E-3,2.600318193E-2,5.333900452E-3
3.485111984E1,-3.031253815E-3,8.671343327E-3,7.903099060E-3
3.486116625E1,-1.095342636E-2,-6.158411503E-3,1.279354095E-2
3.487118609E1,-3.259515762E-2,-9.041011333E-3,1.996707916E-2
3.488120594E1,9.797573090E-3,-9.214460850E-3,1.158714294E-3
3.489119276E1,4.128396511E-3,-9.339272976E-3,-3.218650818E-3
3.490121260E1,7.173418999E-4,-1.217514277E-2,-7.564544678E-3
3.491123245E1,9.096980095E-3,1.042604446E-3,-1.096725464E-4
3.492127510E1,1.958554983E-2,6.623029709E-3,-1.635932922E-2
3.493129495E1,-1.698219776E-2,6.984233856E-3,5.979537964E-4
3.494131479E1,-1.952511072E-2,7.448494434E-3,5.537986755E-3
3.495132438E1,-1.916450262E-2,2.213674784E-2,1.017570496E-3
3.496134422E1,7.486104965E-3,8.701920509E-3,8.401870728E-3
3.497136406E1,1.047825813E-2,2.903401852E-3,3.943443298E-3
3.498138104E1,4.111111164E-3,1.618659496E-2,-5.127906799E-3
3.499140089E1,-9.724020958E-3,5.961418152E-3,7.534027100E-5
3.500142073E1,5.948543549E-5,-2.255320549E-3,4.262924194E-4
3.501144792E1,-1.625430584E-2,2.481806278E-2,-3.952980042E-3
3.502146776E1,-2.077317238E-2,1.596230268E-2,-1.223564148E-3
3.503148766E1,-2.998167276E-2,1.160430908E-2,-1.034736633E-2
3.504151224E1,-1.314431429E-2,1.448929310E-2,-2.829551697E-3
3.505153214E1,-1.046496630E-2,1.717573404E-2,3.046226501E-2
3.506155193E1,1.628696918E-3,1.270884275E-2,4.200935364E-2
3.507154927E1,6.575286388E-3,-7.554888725E-4,1.808929443E-2
3.508156911E1,1.161187887E-2,2.191472054E-2,-5.364418030E-3
3.509158891E1,1.876354218E-4,2.139210701E-3,-1.426315308E-2
3.510161906E1,9.992778301E-3,4.089593887E-3,-2.770900726E-2
3.511163891E1,7.702767849E-3,-1.005649567E-3,-4.799652100E-2
3.512165875E1,-8.866310120E-3,-1.585531235E-2,-2.326488495E-2
3.513166271E1,-3.686922789E-2,-5.338191986E-4,-1.548576355E-2
3.514168255E1,-2.893096209E-2,1.989006996E-3,1.328659058E-2
3.515170240E1,-6.653368473E-3,-1.518100500E-2,5.799865723E-2
3.516173771E1,1.289963722E-2,-1.766264439E-3,7.368469238E-2
3.517175755E1,3.400552273E-2,2.218067646E-3,6.085109711E-2
3.518177734E1,3.290021420E-2,-2.374726534E-2,2.472209930E-2
3.519180969E1,2.912735939E-2,-1.310199499E-2,-1.780128479E-2
3.520182953E1,2.355396748E-3,7.337510586E-3,-5.953121185E-2
3.521184938E1,-4.573464394E-3,8.398115635E-3,-4.640388489E-2
3.522185448E1,-1.097488403E-2,-3.211796284E-3,8.819580078E-3
3.523187432E1,-2.191019058E-2,-8.859992027E-3,6.299495697E-2
3.524189417E1,4.205703735E-4,-1.020348072E-2,6.678581238E-2
3.525193052E1,6.727337837E-3,-1.263695955E-2,-2.348518372E-2
3.526195042E1,-1.782912016E-2,2.464431524E-2,-7.674121857E-2
3.527197026E1,1.788359880E-2,3.639227152E-2,-6.787586212E-2
3.528197286E1,5.148673058E-2,-4.980564117E-3,2.068805695E-2
3.529199271E1,4.601228237E-2,-2.595198154E-2,9.109687805E-2
3.530201255E1,3.144431114E-2,-2.842462063E-2,2.137184143E-2
3.531201927E1,-2.860361338E-2,-1.622927189E-2,-6.589317322E-2
3.532203911E1,-3.949320316E-2,-2.459204197E-2,-1.233053207E-1
3.533205901E1,-2.375304699E-2,-9.058117867E-3,-1.043672562E-1
3.534207318E1,1.724004745E-3,2.087354660E-4,8.326530457E-3
3.535209302E1,1.737624407E-2,-2.954101562E-2,1.048936844E-1
3.536211286E1,-3.129839897E-3,-9.861230850E-3,1.197175980E-1
3.537213177E1,-1.458805799E-2,1.690840721E-2,1.131029129E-1
3.538215146E1,-1.664972305E-2,1.842105389E-2,9.963703156E-2
3.539217109E1,-2.301371098E-2,2.093446255E-2,7.475280762E-2
3.540219552E1,1.668691635E-3,2.471280098E-2,3.631591797E-2
3.541221521E1,-9.494602680E-3,2.962172031E-2,-1.548576355E-2
3.542223490E1,-6.300151348E-3,3.491580486E-2,-3.105545044E-2
3.543228182E1,-1.004457474E-3,4.202246666E-2,-5.112934113E-2
3.544230146E1,3.685712814E-3,1.981568336E-2,-3.333091736E-2
3.545232115E1,-2.964174747E-2,-1.950240135E-2,1.701164246E-2
3.546231281E1,-2.719020844E-2,-2.604329586E-2,4.052257538E-2
3.547233250E1,-1.772886515E-2,-3.988564014E-2,3.535270691E-2
3.548235219E1,-8.539557457E-3,-4.166817665E-2,1.378822327E-2
3.549237646E1,7.084012032E-4,-4.531288147E-2,-2.854156494E-2
3.550239615E1,2.191793919E-2,-5.559122562E-2,-1.595497131E-2
3.551241583E1,2.173995972E-2,-4.189765453E-2,-1.186370850E-3
3.552243089E1,2.365571260E-2,-4.286611080E-2,1.799678802E-2
3.553245057E1,1.839613914E-2,-3.937816620E-2,2.741050720E-2
3.554247026E1,-9.588003159E-4,-4.049932957E-2,3.903579712E-2
3.555250088E1,5.951762199E-3,-3.003048897E-2,1.984405518E-2
3.556252057E1,-1.298958063E-2,8.097052574E-3,2.212429047E-2
3.557254026E1,-3.506898880E-3,5.147576332E-3,3.843688965E-2
3.558255859E1,5.703151226E-3,1.852691174E-2,1.678180695E-2
3.559257828E1,2.833521366E-2,1.757574081E-2,-2.337837219E-2
3.560259792E1,2.469861507E-2,4.207038879E-2,1.948070526E-2
3.561263036E1,7.150650024E-3,3.529453278E-2,2.393722534E-2
3.562265010E1,1.673161983E-3,2.489852905E-2,-5.867958069E-2
3.563266974E1,-1.274609566E-2,2.004230022E-2,-1.092176437E-1
3.564266224E1,3.795981407E-3,9.979367256E-3,-2.006816864E-2
3.565268188E1,1.748406887E-2,-3.425323963E-2,5.330371857E-2
3.566270156E1,-9.073317051E-3,-3.118133545E-2,3.828525543E-2
3.567275167E1,-2.342861891E-2,-3.268265724E-2,1.176548004E-2
3.568277130E1,-9.206235409E-3,-3.143584728E-2,-7.203102112E-3
3.569279104E1,2.397435904E-2,-3.942072392E-2,1.656627655E-2
3.570279307E1,1.173239946E-2,-3.057050705E-2,2.112293243E-2
3.571281276E1,1.151734591E-2,4.083037376E-3,2.069473267E-3
3.572283245E1,1.808863878E-2,4.926323891E-3,2.801895142E-2
3.573286615E1,8.179008961E-3,1.240360737E-2,1.347160339E-2
3.574288583E1,1.260042191E-2,3.601312637E-4,6.167411804E-3
3.575290552E1,-6.422519684E-3,-2.177476883E-3,1.546287537E-2
3.576292120E1,-3.951430321E-3,-2.585554123E-2,3.415107727E-3
3.577294089E1,-1.845395565E-2,-2.555036545E-2,-3.744125366E-3
3.578296057E1,-1.200670004E-2,-3.934228420E-2,-1.316261292E-2
3.579296760E1,-3.328859806E-3,-4.619276524E-2,-5.984306335E-3
3.580298729E1,-2.050548792E-2,-2.942955494E-2,-3.894329071E-2
3.581300698E1,-8.949697018E-3,-2.931666374E-2,-1.247215271E-2
3.582301958E1,-4.305899143E-3,-2.709984779E-2,4.133224487E-3
3.583303927E1,2.900600433E-3,-8.738040924E-3,1.808929443E-2
3.584305891E1,7.914006710E-3,-9.683012962E-3,2.239322662E-2
3.585310448E1,2.210688591E-2,-1.762640476E-2,-3.984451294E-3
3.586312422E1,7.823109627E-4,-1.344811916E-2,-8.706092834E-3
3.587314385E1,-3.002244234E-2,-2.330768108E-2,7.696151733E-4
3.588316703E1,-2.743351460E-2,4.344344139E-3,-4.078865051E-3
3.589318682E1,-2.484190464E-2,1.036167145E-3,1.235675812E-2
3.590320661E1,-2.463030815E-2,2.328157425E-3,-2.104759216E-3
3.591319812E1,-2.635878325E-2,2.023291588E-2,-9.221076965E-3
3.592321786E1,-1.361685991E-2,9.375929832E-3,-4.452705383E-3
3.593323771E1,1.221239567E-3,5.656719208E-3,9.639739990E-3
3.594325500E1,-9.033679962E-4,2.090036869E-2,9.365081787E-3
3.595327484E1,3.755152225E-3,-1.776099205E-3,-3.395080566E-4
3.596329458E1,-6.053447723E-3,-1.711189747E-2,1.363468170E-2
3.597334208E1,-6.310760975E-3,-1.808524132E-3,3.805160522E-3
3.598336188E1,-2.772837877E-2,-7.750272751E-3,1.227378845E-3
3.599338167E1,-2.270859480E-2,-1.337492466E-2,-3.658771515E-2
3.600338365E1,-3.280282021E-3,-9.695649147E-3,-3.375148773E-2
3.601340339E1,-4.951536655E-3,-1.938581467E-3,6.667137146E-3
3.602342323E1,1.929652691E-2,2.614259720E-4,3.456115723E-2
3.603342766E1,2.159047127E-2,-1.717841625E-2,4.540348053E-2
3.604344750E1,7.102847099E-3,-3.647816181E-2,3.253173828E-2
3.605346729E1,4.169523716E-3,-2.889156342E-2,-1.774692535E-2
3.606348578E1,-1.258838177E-2,-1.845467091E-2,-4.591560364E-2
3.607350557E1,-1.471787691E-2,-5.047488213E-2,-2.414989471E-2
3.608352536E1,-9.846448898E-3,-4.030930996E-2,3.954410553E-2
3.609355505E1,-5.016088486E-3,-4.055333138E-2,8.796501160E-2
3.610357484E1,4.969656467E-3,-3.409481049E-2,7.200241089E-2
3.611359464E1,2.058696747E-2,-1.238334179E-2,-5.414772034E-2
3.612363708E1,1.009619236E-2,1.819920540E-2,-1.120338440E-1
3.613365688E1,3.127497435E-2,2.929234505E-2,-2.309036255E-2
3.614367667E1,6.957691908E-2,1.240348816E-2,7.821273804E-2
3.615369568E1,5.693423748E-2,-8.112311363E-3,7.872962952E-2
3.616371547E1,1.389586926E-2,-1.405811310E-2,-5.494403839E-2
3.617373526E1,-1.570242643E-2,-2.405750751E-2,-1.085815430E-1
3.618375615E1,-4.826635122E-2,-7.637381554E-3,-1.282558441E-1
3.619377594E1,-3.462749720E-2,-1.826441288E-2,-7.465934753E-2
3.620379573E1,-1.375710964E-2,-3.250384331E-2,1.458168030E-3
3.621378990E1,1.859015226E-2,-2.439403534E-2,7.616043091E-2
3.622380969E1,3.345233202E-2,-1.731181145E-2,9.064579010E-2
3.623382948E1,1.925307512E-2,-5.695223808E-3,6.483364105E-2
3.624384615E1,-9.495675564E-3,3.884553909E-3,6.772327423E-2
3.625386594E1,-1.198226213E-2,1.157224178E-2,7.533645630E-2
3.626388573E1,-1.914149523E-2,3.393071890E-2,2.403831482E-2
3.627390599E1,-3.998690844E-2,3.764349222E-2,-3.338909149E-2
3.628392578E1,-4.610627890E-2,2.538561821E-2,-6.859397888E-2
3.629394552E1,-2.383100986E-2,3.918403387E-2,-6.083583832E-2
3.630396599E1,-1.128226519E-2,1.450961828E-2,-2.736091614E-2
3.631398578E1,-4.167795181E-3,-1.267564297E-2,-1.336193085E-2
3.632400552E1,9.452104568E-3,-2.102351189E-2,7.400512695E-3
3.633405578E1,3.935933113E-3,-5.291622877E-2,8.968353271E-3
3.634407557E1,-1.269876957E-3,-4.659581184E-2,2.229976654E-2
3.635409536E1,1.021069288E-2,-2.597641945E-2,-2.222061157E-3
3.636409365E1,-1.374238729E-2,-1.951640844E-2,-2.755165100E-3
3.637411344E1,-9.045362473E-3,-3.185611963E-2,-1.974201202E-2
3.638413323E1,4.220008850E-4,-3.901451826E-2,-8.158683777E-3
3.639416047E1,2.730131149E-3,-1.315528154E-2,-2.737331390E-2
3.640418021E1,9.656727314E-3,-1.597452164E-2,-1.095199585E-2
3.641419995E1,7.402539253E-3,-2.381134033E-2,-8.941650391E-3
3.642419740E1,-1.840591431E-3,-1.757651567E-2,2.127552032E-2
3.643421714E1,1.000142097E-2,-2.093911171E-3,2.742767334E-2
3.644423688E1,2.379369736E-2,1.410245895E-3,1.228618622E-2
3.645428120E1,1.840353012E-2,1.007652283E-2,-2.374744415E-2
3.646430099E1,6.285369396E-3,7.210850716E-3,-2.717971802E-4
3.647432073E1,-2.999126911E-3,3.754770756E-2,8.723258972E-3
3.648432599E1,2.024590969E-3,3.523367643E-2,-3.414916992E-2
3.649434573E1,-1.450777054E-4,1.965063810E-2,-7.388019562E-2
3.650436547E1,9.187340736E-3,3.728485107E-2,-4.704475403E-2
3.651439026E1,4.341781139E-3,9.323298931E-3,-1.128292084E-2
3.652439344E1,-2.369225025E-3,-2.300262451E-3,3.108978271E-4
3.653441318E1,-3.978073597E-3,7.126212120E-3,-1.184368134E-2
3.654443292E1,1.432895660E-3,-7.083952427E-3,-2.470016479E-4
3.655445266E1,2.301788330E-2,-1.613622904E-2,2.058124542E-2
3.656444307E1,1.579308510E-2,-2.257347107E-2,2.693748474E-2
3.657446286E1,3.618896008E-3,-3.802359104E-2,3.554725647E-2
3.658448255E1,3.407210112E-2,-3.411471844E-3,1.579761505E-2
3.659453750E1,2.141916752E-2,2.360856533E-2,1.991271973E-2
3.660455729E1,-3.077089787E-3,2.003246546E-2,1.692104340E-2
3.661457698E1,-3.514468670E-3,9.915292263E-3,-7.163047791E-3
3.662462391E1,1.021802425E-3,1.230120659E-2,-1.901054382E-2
3.663464365E1,-8.763551712E-3,7.808983326E-3,-2.829360962E-2
3.664466338E1,-1.106876135E-2,-1.303368807E-2,-2.327728271E-2
3.665467234E1,-8.338689804E-3,-2.660423517E-2,-6.567955017E-3
3.666469214E1,6.384730339E-3,-3.121173382E-2,-2.078437805E-2
3.667471188E1,6.624996662E-3,-3.374409676E-2,-2.538108826E-2
3.668473354E1,1.152247190E-2,-3.158086538E-2,-6.364822388E-3
3.669475328E1,4.678845406E-3,-4.107540846E-2,-6.480216980E-3
3.670477302E1,-1.951575279E-3,-1.729351282E-2,-8.928298950E-3
3.671476599E1,-4.172563553E-3,-7.822930813E-3,5.139350891E-3
3.672478573E1,-1.845955849E-3,-5.172371864E-3,-2.195358276E-3
3.673480547E1,2.307295799E-4,2.559185028E-3,4.741668701E-3
3.674482651E1,-1.196908951E-2,-1.562327147E-2,-7.269859314E-3
3.675484630E1,-1.654493809E-2,-5.144655704E-3,-2.571105957E-3
3.676486599E1,-1.120096445E-2,-2.429485321E-3,9.094238281E-3
3.677489974E1,5.739212036E-3,-1.395207644E-2,-1.240634918E-2
3.678491953E1,-1.249730587E-3,-8.696079254E-3,-1.000022888E-2
3.679493922E1,-7.658004761E-4,-1.288121939E-2,-2.880096436E-2
3.680494396E1,2.282679081E-3,2.090036869E-3,-1.900386810E-2
3.681496370E1,2.871155739E-3,-2.073943615E-3,4.005432129E-5
3.682498344E1,-6.389379501E-3,1.748389006E-2,4.626274109E-3
3.683503906E1,-3.974497318E-3,1.776546240E-2,2.049446106E-3
3.684505880E1,-1.102107763E-2,1.564574242E-2,-2.841949463E-3
3.685507854E1,-8.317947388E-3,1.371043921E-2,-5.271911621E-3
3.686509719E1,-3.456592560E-3,1.405549049E-2,-2.180480957E-2
3.687511693E1,-5.699753761E-3,-1.594376564E-2,-1.685047150E-2
3.688513667E1,-5.964040756E-4,-2.158081532E-2,-1.429271698E-2
3.689515260E1,1.646387577E-2,-2.927988768E-2,-1.645565033E-2
3.690517229E1,1.216709614E-2,-2.718430758E-2,-3.738880157E-2
3.691519208E1,3.256320953E-3,-1.793634892E-2,-2.500343323E-2
3.692520469E1,-1.992589235E-2,-2.114218473E-2,5.952835083E-3
3.693522443E1,1.644134521E-3,7.943928242E-3,4.102230072E-2
3.694524417E1,1.087236404E-2,5.787134171E-3,1.898193359E-2
3.695525990E1,5.893051624E-3,-1.712322235E-2,-2.656936646E-3
3.696527964E1,-1.062375307E-2,-1.153171062E-3,-4.504871368E-2
3.697529938E1,6.333112717E-3,5.510449409E-3,-1.135253906E-2
3.698531870E1,1.353442669E-2,-1.623731852E-2,1.235675812E-2
3.699533844E1,6.386578083E-3,-9.681224823E-3,1.680660248E-2
3.700535818E1,4.082620144E-3,-2.259790897E-2,3.997707367E-2
3.701535422E1,1.367527246E-2,-2.827298641E-2,2.980232239E-2
3.702537401E1,-9.983778000E-5,-6.736338139E-3,-7.661247253E-2
3.703539370E1,1.224780083E-2,1.584041119E-2,-9.874534607E-2
3.704541740E1,2.365356684E-2,2.863299847E-2,-1.931762695E-2
3.705543714E1,4.332041740E-2,1.662296057E-2,6.571197510E-2
3.706545693E1,3.593087196E-2,1.686215401E-3,6.210708618E-2
3.707548646E1,-6.031036377E-3,-3.170788288E-3,-1.435184479E-2
3.708550630E1,-2.970606089E-2,-9.281873703E-3,-1.082277298E-1
3.709552620E1,-3.353571892E-2,-2.198916674E-2,-1.086578369E-1
3.710554635E1,1.004278660E-2,-3.050005436E-2,-5.261802673E-2
3.711556620E1,2.217352390E-2,-4.522264004E-2,2.118492126E-2
3.712558609E1,1.280200481E-2,-3.273457289E-2,5.127525330E-2
3.713560078E1,3.538846970E-3,-2.583682537E-2,4.784774780E-2
3.714562062E1,1.218557358E-3,-7.479250431E-3,4.915618896E-2
3.715564052E1,-8.185625076E-3,2.250450850E-2,5.986881256E-2
3.716567427E1,-2.208977938E-2,3.827232122E-2,5.631446838E-2
3.717569411E1,-1.917082071E-2,4.293411970E-2,8.165359497E-3
3.718571401E1,-6.576955318E-3,4.625302553E-2,-4.378795624E-2
3.719571281E1,-5.866289139E-3,4.799234867E-2,-5.242824554E-2
3.720573271E1,1.725614071E-3,3.851234913E-2,-5.382728577E-2
3.721575255E1,1.134246588E-2,1.004266739E-2,-2.934169769E-2
3.722576474E1,-5.396485329E-3,-1.602083445E-2,1.352119446E-2
3.723578464E1,-1.508009434E-2,-3.041356802E-2,1.323413849E-2
3.724578635E1,-5.648255348E-3,-3.536659479E-2,-5.891799927E-3
3.725580620E1,-5.492925644E-3,-3.045028448E-2,-3.463745117E-3
3.726582604E1,-1.715546846E-2,-3.452211618E-2,-1.752090454E-2
3.727592875E1,-2.133601904E-2,-3.372430801E-2,-2.190685272E-2
3.728594865E1,-9.044289589E-3,-3.307873011E-2,2.320575714E-2
3.729596849E1,5.241692066E-3,-3.715252876E-2,4.401493073E-2
3.730596625E1,7.407069206E-3,-1.724845171E-2,3.860187531E-2
3.731598615E1,2.107322216E-3,-8.874833584E-3,1.682090759E-2
3.732600599E1,8.623600006E-3,-7.502794266E-3,1.258850098E-4
3.733598990E1,3.194212914E-3,-9.738206863E-4,2.574920654E-3
3.734600974E1,-9.209632874E-3,-8.621573448E-3,-9.137153625E-3
3.735602964E1,9.342074394E-3,1.217031479E-2,-3.005886078E-2
3.736608161E1,1.366084814E-2,1.860231161E-2,-3.177547455E-2
3.737610146E1,-1.008063555E-2,1.513868570E-2,2.302551270E-2
3.738612135E1,-4.703402519E-4,3.972893953E-2,3.216171265E-2
3.739613917E1,1.815056801E-2,3.052645922E-2,1.520156860E-2
3.740615901E1,2.698814869E-2,5.155563354E-3,-6.175994873E-3
3.741617891E1,1.219528913E-2,-2.491176128E-3,-3.654479980E-2
3.742617406E1,-6.749689579E-3,1.174074411E-2,-5.457401276E-2
3.743619391E1,-1.355552673E-2,-9.314894676E-3,-4.402732849E-2
3.744621380E1,-8.734941483E-3,-1.154714823E-2,-1.251125336E-2
3.745624505E1,-1.603329182E-2,-4.471719265E-3,1.974105835E-3
3.746626495E1,4.946827888E-3,4.056334496E-3,2.024650574E-3
3.747628479E1,1.611667871E-2,5.011618137E-3,2.087688446E-2
3.748630573E1,1.288348436E-2,-3.526747227E-3,4.175949097E-2
3.749632563E1,1.429289579E-2,7.078468800E-3,5.288219452E-2
3.750634547E1,2.055072784E-2,8.859395981E-3,3.328514099E-2
3.751636760E1,2.206385136E-2,2.061128616E-3,1.173591614E-2
3.752638750E1,-1.586079597E-4,3.326177597E-3,-4.684448242E-3
3.753640734E1,-1.245510578E-2,2.744376659E-3,-2.783966064E-2
3.754641792E1,-1.516795158E-2,-1.181161404E-2,-3.882694244E-2
3.755643781E1,-1.528775692E-2,-1.444447041E-2,-4.962539673E-2
3.756645766E1,-2.723294497E-2,-1.534849405E-2,-4.146575928E-2
3.757646568E1,-2.709531784E-2,-9.907603264E-3,-5.350112915E-4
3.758648552E1,-8.090138435E-4,-2.971947193E-3,4.350662231E-3
3.759650536E1,5.998075008E-3,-8.388459682E-3,-3.128051758E-4
3.760654203E1,5.511879921E-3,-1.375484467E-2,4.508972168E-3
3.761656188E1,3.904700279E-4,-9.677767754E-3,6.895065308E-3
3.762658177E1,-9.414553642E-3,-1.691746712E-2,-1.661586761E-2
3.763661286E1,-1.188594103E-2,-2.566748857E-2,-1.847934723E-2
3.764663276E1,-4.799723625E-3,-1.528257132E-2,5.605697632E-3
3.765665260E1,-2.268791199E-3,-1.659280062E-2,-1.069545746E-2
3.766667224E1,4.937350750E-3,-3.864824772E-3,-3.850460052E-2
3.767669214E1,-2.274990082E-3,1.081025600E-2,-4.663467407E-3
3.768671198E1,2.206563950E-3,2.241557837E-2,9.728431702E-3
3.769671198E1,-1.226317883E-2,9.913086891E-3,1.913738251E-2
3.770673188E1,-5.229830742E-3,9.431421757E-3,2.500534058E-3
3.771675172E1,-1.485866308E-2,2.805918455E-2,-1.619338989E-2
3.772679568E1,-7.766544819E-3,2.049946785E-2,-3.963470459E-3
3.773681557E1,6.331503391E-3,1.049333811E-2,1.275539398E-2
3.774683542E1,6.064236164E-3,6.568431854E-4,-1.553535461E-2
3.775683995E1,-1.298111677E-2,-1.749753952E-3,-1.508140564E-2
3.776686000E1,3.549098969E-3,5.255699158E-3,-1.464176178E-2
3.777688000E1,1.055514812E-2,1.674073935E-2,9.333610535E-3
3.778689359E1,3.180104494E-2,1.376992464E-2,-9.466171265E-3
3.779691359E1,1.118659973E-3,8.331835270E-3,1.206874847E-2
3.780693365E1,8.677124977E-3,8.308291435E-4,2.855682373E-2
3.781696156E1,1.660466194E-3,-2.019536495E-2,-2.289772034E-3
3.782698156E1,1.819097996E-2,-1.230591536E-2,-1.141166687E-2
3.783700161E1,-1.969832182E-2,-1.114910841E-2,-1.092243195E-2
3.784699328E1,-5.264878273E-3,-1.472961903E-2,-3.384590149E-3
3.785701333E1,-1.239722967E-2,-4.695236683E-3,8.679389954E-3
3.786703338E1,4.493772984E-3,1.852315664E-2,2.990913391E-2
3.787707062E1,9.068846703E-3,7.171034813E-4,3.188228607E-2
3.788709062E1,3.214854002E-2,1.595628262E-2,2.672576904E-2
3.789711068E1,2.408283949E-2,1.518440247E-2,-3.008174896E-2
3.790713302E1,1.160717010E-2,-1.730066538E-2,-5.521678925E-2
3.791715302E1,-5.068600178E-3,-2.057492733E-2,-2.337265015E-2
3.792717307E1,-1.440352201E-2,-7.727861404E-3,1.967620850E-2
3.793719740E1,-7.295191288E-3,-5.707502365E-3,6.659603119E-2
3.794721745E1,-3.092533350E-2,-1.835483313E-2,4.912090302E-2
3.795723745E1,-3.203868866E-2,5.553007126E-3,-2.912521362E-2
3.796723443E1,-6.708562374E-3,1.416474581E-2,-7.999324799E-2
3.797725443E1,2.675020695E-2,3.265297413E-2,-4.996013641E-2
3.798727448E1,5.610007048E-2,3.342914581E-2,4.298591614E-2
3.799731313E1,5.307000875E-2,1.207387447E-2,8.007621765E-2
3.800733318E1,3.823858500E-2,-6.381154060E-3,2.003669739E-2
3.801735318E1,-1.291078329E-2,2.286374569E-3,-8.123016357E-2
3.802737385E1,-5.259805918E-2,6.716966629E-3,-1.406583786E-1
3.803739385E1,-2.980268002E-2,-5.453705788E-3,-6.957721710E-2
3.804741391E1,1.866221428E-4,-2.487182617E-3,3.786945343E-2
3.805740281E1,1.338320971E-2,-1.053053141E-2,1.080751419E-1
3.806742286E1,7.149219513E-3,1.658111811E-2,1.370391846E-1
3.807744292E1,-1.120686531E-2,2.517521381E-2,8.081340790E-2
3.808749151E1,-2.948713303E-2,3.002464771E-2,3.503608704E-2
3.809751156E1,-2.196192741E-3,3.810852766E-2,3.252124786E-2
3.810753161E1,-1.067960262E-2,5.400121212E-2,1.601028442E-2
3.811751526E1,-7.248580456E-3,3.700858355E-2,-2.373409271E-2
3.812753526E1,5.225718021E-3,3.450053930E-2,-4.398918152E-2
3.813755526E1,-8.596599102E-3,3.862315416E-2,-4.748153687E-2
3.814758000E1,-1.752144098E-2,1.610445976E-2,-2.273178101E-2
3.815760005E1,-2.637034655E-2,-3.508460522E-2,1.094245911E-2
3.816762005E1,-1.418238878E-2,-4.560983181E-2,2.753829956E-2
3.817766583E1,-2.487123013E-3,-4.175645113E-2,6.180763245E-3
3.818768583E1,2.096611261E-2,-3.066927195E-2,-1.713943481E-2
3.819770589E1,1.855450869E-2,-8.053004742E-3,-7.091522217E-3
3.820771620E1,2.366364002E-3,-2.384674549E-2,4.167556763E-4
3.821773620E1,5.205452442E-3,-4.442942142E-2,1.011562347E-2
3.822775625E1,-1.074957848E-2,-3.441542387E-2,2.433204651E-2
3.823778969E1,-2.161026001E-2,-1.776969433E-2,5.331993103E-3
3.824780974E1,7.767975330E-3,-1.797831059E-2,-6.295204163E-3
3.825782974E1,2.495139837E-2,-2.056860924E-2,1.523113251E-2
3.826781438E1,1.573729515E-2,-1.390755177E-2,5.284690857E-2
